Item,Description,Category,Fqty,Shortage,SupplierID
4711932,SHIELD-COVER 91518 GPS Copper-Nickel-Zinc Alloy,321. Structured parts-12.smt small hardware,2213,0,O19
9171320,DCDC boost 5.4V 6V 0.1A CSP 1.27mm*2.0mm*0.66mm AW37501CSR Wentai,317.General Electronic Materials-N/A,2740,0,O19
9051204,"Acoustic Filter SD16-0847R8UUA1 Filter Band20,847/806MHz 1.6mm*1.2mm*0.65mm Wentai",316.rf devices-04.filter,11881,0,O19
8242304,Surface mounted Resistor 1/16W 1.0KO ?1% 0402 Wentai,317.General Electronic Materials-07.RSistor,5040,0,O19
4712063,SHIELD-COVER AC033 GPS white copper,321. Structured parts-12.smt small hardware,2084,0,J4
9110786,PMU MT6368DW/A FBGA,313.platform solution 01. Chip IC,2675,0,J2
4893576,Silica gel accessories AB457 A+G BTB Seal silicone gasket (LH) Longqi,351. Package accessories -06. Other auxiliary materials,2501,0,O19
9760689,BTB socket 10pin 0.35mm 0.6mm JM61-F92100431 Socket longqi,331. Plug-in-N/A,13874,0,O19
8411313,Surface mounted inductor 0.47uH ?20% 5.3A 0.03O 20mm*16mm*1mm 1MHz Longqi,317.General Electronic Materials-02.inductor,15557,0,O19
8242349,Surface mounted Resistor 1/20W 68kO ?1% 0201 Longqi,317.General Electronic Materials-07.RSistor,14742,0,O19
8360331,Multi Layer ceramic capacitor 16V 220nF ?20% X5R 0201 longqi,317.General Electronic Materials-06.CAPACITOR,1153,0,O19
4893859,Die cut accessories AB525 EMCP 2 Heat conducting silica gel sheet,351. Package accessories -06. Other auxiliary materials,1033,0,J7
9651463,PCB AAA513-0 D0.5x6 OSP+ENI,315.PCB Category-01.pcb,4236,0,O13
8421223,Surface mounted power inductor 1uH@1MHZ ?20% 0.045O 4.7A 3.9A 20V 2016 Huaqin,317.General Electronic Materials-02.inductor,15757,0,O19
8421234,Surface mounted power inductor 0.47uH@1MHZ ?20% 0.025O 5.3A 4.8A 25V 2016 Huaqin,317.General Electronic Materials-02.inductor,5790,0,O19
9470151,GPS LNA MXDLN16UF 1559~1610 18.5dB 1.1mm*0.9mm*0.4mm DFN Huaqin,316.RF DeviceS-N/A,6715,0,O19
8411398,Surface mounted inductor 18nH@100MHZ ?5% 0.37A 0.27O 0402 Huaqin,317.General Electronic Materials-02.inductor,7140,0,O19
3888149,Screw gasket AA513 Cu 0.3mm,321. Structured parts-12.smt small hardware,3032,0,J4
4894908,Die cut accessories AC051 Deputy photo Waterproof silicon film,351. Package accessories -06. Other auxiliary materials,277229,0,J7
4895277,Die cut accessories AA530 PMIC copper foil tape,351. Package accessories -06. Other auxiliary materials,25938,0,O14
4895283,Die cut accessories AA530 L board BTB Waterproof silicon film(smallboard),351. Package accessories -06. Other auxiliary materials,21317,0,O14
4713941,SHIELD-COVER AA531 BB Copper-Nickel-Zinc,321. Structured parts-12.smt small hardware,12620,0,J4
4714006,SHIELD-COVER AA531 TOP reinforce Copper-Nickel-Zinc,321. Structured parts-12.smt small hardware,15910,0,J4
8360483,Multi Layer ceramic capacitor 50V 2200000 220000 X5R 1.6*0.8*0.9,317.General Electronic Materials-06.CAPACITOR,3590,0,O19
4895867,Die cut accessories AA531 Rear camera BTB Waterproof silicon film 3,351. Package accessories -06. Other auxiliary materials,25328,0,O14
4896188,Silica gel accessories AA513 UFPC-BTB silicone gasket,351. Package accessories -06. Other auxiliary materials,6838,0,M19
4896221,Die cut accessories AA513 mainboard test point waterproof PET film,351. Package accessories -06. Other auxiliary materials,5938,0,O14
8421261,Surface mounted power inductor 10uH@1MHz ??20% 0.5O 1.3A 1A 20V 252010 Longqi,317.General Electronic Materials-02.inductor,3209,0,O19
4896328,Die cut accessories AC065 Motherboard BOT copper foil tape,351. Package accessories -06. Other auxiliary materials,23791,0,O14
4896426,Die cut accessories AC069 Main board shield cover copper foil tape Front 2,351. Package accessories -06. Other auxiliary materials,4342,0,O14
4896419,Die cut accessories AC069 L board BTB Waterproof silicon film,351. Package accessories -06. Other auxiliary materials,1209435,0,O14
6.13E+11,Die cut accessories AC111 RF copper foil tape,351. Package accessories -06. Other auxiliary materials,103207,0,O14
6.13E+11,Die cut accessories AC111 Deputy camera Supporting foam,351. Package accessories -06. Other auxiliary materials,110446,0,O14
6.13E+11,Die cut accessories AA542 MIAN PCBA BOT copper foil tape,351. Package accessories -06. Other auxiliary materials,34540,0,O14
2181417,USB cable 1m USB male/Type C DL124 red new paper card Fast charging Pt,341. Attachment -10. Data cable,91696,0,O22
9401096,OLED screen AMS643AG01,311.Screen Type-02.display Screen,38480,0,M16
4894693,Silica gel accessories AA513 Screen FPC sealed hole Silicone sleeve,351. Package accessories -06. Other auxiliary materials,4988,0,
4895037,Silica gel accessories AC045 Audio jack Silicone sleeve,351. Package accessories -06. Other auxiliary materials,72500,0,
4896158,Die cut accessories AC081 main camera Conductive cloth single-sided tape,351. Package accessories -06. Other auxiliary materials,36092,0,O14
6.13E+11,Die cut accessories AC111 Light-sensitive waterproof foam,351. Package accessories -06. Other auxiliary materials,86778,0,O14
5474170,The power adapter @DC11V 3A VCB3ACIH USB3.0 white India standard English,341. Attachment -01. Adapter device,146931,0,O30
5006989,Carton AA493 OnePlus 336mm*226mm*216mm EU/UK/IN,351. Package accessories -30. Code box,2275,0,M15
5007360,Welcome letter AA513 OnePlus V1.0 Export EU/UK/IN/US,351. Package accessories -07. Big bag material,4890,0,O16
6.13E+11,Start guide AC113 OPPO V1.0 Export IN/KH,351. Package accessories -08. Small packaging materials,82913,0,O16
6.13E+11,Start guide AC111 OPPO V1.0 Export IN/KH,351. Package accessories -08. Small packaging materials,113035,0,O16
6.11E+11,Mobile Phone Charger @ DC 11V 7.3A VCB8AAIN USB3.0 White IN English SUPERVOOC N/A Silergy IC,341. Attachment -01. Adapter device,97887,0,O30
5110134,MT Solder Paste Durafuse? LT,351. Package accessories -04. Welded,6192.35,0,
5181797,The brittle paster with REALME logo F2.8 (new logo),351. Package accessories -06. Other auxiliary materials,0,0,O16
3542746,Shield cover FA273-PA Copper-Nickel-Zinc Alloy,321. Structured parts-12.smt small hardware,0,0,J4
9110487,Nest plate for IC MT6315GP/B WLCSP,313.platform solution 01. Chip IC,0,0,J2
9120342,Memory IC MT62F1G64D8CH-031 WT:B WFBGA,313.platform solution 03.storage IC,0,0,O37
9120340,Memory IC HN8T15BZGKX016 FBGA,313.platform solution 03.storage IC,0,0,O37
4888101,TP film during assembly AA411 high definition,351. Package accessories -06. Other auxiliary materials,0,0,M5
9120395,Memory IC MT53E1G32D2NP-046 WT:A FBGA,313.platform solution 03.storage IC,0,0,O37
9120410,Memory IC YMUS6A4TB1A2C1 BGA153 realme Special materials,313.platform solution 03.storage IC,0,0,O37
9491404,Camera GC02M1-C24YB 2M 5.7*6.0*3.17mm 3P BTB D1N201D,312.Camera-n/A,0,0,O20
4890585,Screen via double-sided adhesive AA255 black,351. Package accessories -06. Other auxiliary materials,0,0,J7
9491428,camera GC02M1B 2M 6?5.7?3.15mm 3P BTB D2L05W,312.Camera-n/A,0,0,O20
4807047,Packed normal data lines 1m USB plug/Micro 5P white IN,343. Emerging accessories -03. Mobile phone accessories,2404,0,J1
4807666,Negotiating table OPPO 1004?869.5?660mm overseas 3.0 shop in shop V01,711. Advertising Promotion Products -01. Display Class,8,0,O14
5700219-Y,Rock Experience Table 1800x900x900 mm Rock Experience Table,711. Advertising Promotion Products -01. Display Class,3,0,O14
5700501-Y,Backwall cabinet OPPO mobile phone 3.0 shop in shop V01 overseas 1200*250*1000mm,711. Advertising Promotion Products -01. Display Class,90,0,O14
5090128,1.6M Integrated Double-Sided Desk with Low Cabinet 1600*800*900mm 3.5 SIS V01 OPPO India,711. Advertising Promotion Products -01. Display Class,6,0,O14
5100130,Freestanding Wall Cabinet B Lightbox OPPO W/O Flex 3.0 Sports Store L1200*W300*H2400mm V01 Overseas_India,711. Advertising Promotion Products -01. Display Class,23,0,O14
5381485,light box flex (Pilot) Hepburn 1194?940mm OPPO India,711. Advertising Promotion-04. Printing goods,1,0,O14
6.51E+11,3.5 Bottom cabinet Flex 1450?725mm Monroe GSS-OPPO India,711. Advertising Promotion-04. Printing goods,12,0,O14
4818368,Packaged power adapter SUPERVOOC 80W Power Adapter VCB8GAIH White IN IN standard Retail OPPO,343. Emerging accessories -03. Mobile phone accessories,231,0,M27
4816735,Packaged Remote Control for realme 2K/4K TV stick only for realme after-sales CW,344.Realme accessories -n/a,0,0,O27
4811503,packed bluetooth earphone RMA215 IN black,344.Realme accessories -01.iot audio,0,0,M23
4813231,Packed realme Watch S RMA207 IN Black,344.Realme accessories -02.ioT wear,0,0,M29
6670929,Packed realme Buds Wireless 2 RMA2009 IN Gray,344.Realme accessories -01.iot audio,0,0,M23
6670481,Packaged Bluetooth headset RMA2008 IN grey,344.Realme accessories -01.iot audio,0,0,M23
6672150,realme TW Sheadset RMA2110 Paper White IN,344.Realme accessories -01.iot audio,0,0,M23
4810907,Packed realme Watch S Pro RMA186 IN Black,344.Realme accessories -02.ioT wear,0,0,M29
9181029,Fingerprint Sensor Module GSL6159 13.56*2.18*1.3 LCN BTB AB089 A187 Coating Taro Blue No,317.General Electronic Materials-11.fingerprint Module,0,0,J6
4711449,Plastic battery cover AB449 blue PC spray with cushion XWD Wentai,321. Structural parts -25. Large plastic (battery cap),0,0,O19
9130188,PA QPM-5677-0-LGA40E+S-TR-01-0,316.rf devices-01.pa,0,0,O21
4711621,Plastic Mainboard top cover AB143 A BLACK PC+20%GF+Copper Hendrik Wentai,321. Structural parts -23. Large plastic (upper cover),0,0,O19
9181152,Fingerprint Sensor Module GSL6159 13.56*2.18*1.3 LCN_BTB AA341_AA341 B917 Coating Blue No_Bezel,317.General Electronic Materials-11.fingerprint Module,0,0,J6
9181302,Fingerprint Sensor Module GF3956ZS3 13.56mm*2.18mm*1.3mm LCN BTB AA341_AB543 A187 Coating light purple gold No Bezel No DOME,317.General Electronic Materials-11.fingerprint Module,0,0,J6
8520182,Receiver 50mW 32O 10*07*2.0 Single magnetic field Shrapnel S,317.General Electronic Materials-08.Electroacoustic,0,0,O22
5181887,Fragile stickers F2.8 black realme,351. Package accessories -06. Other auxiliary materials,0,0,O16
6.11E+11,Mobile Phone Charger @ DC 11V 6.1A VCB7ABIN USB3.0 white India standard English SUPERVOOC N/A SY+MPS,341. Attachment -01. Adapter device,0,0,O30
5469527,Display assembly 19621-2 black CW HQ,220. Component class-09. Display Component (ODM),0,0,O19
4813014,Speaker RMT102 43?X415-E1-12W-6O(S)-R  only for realme after-sales  CH,344.Realme accessories -n/a,0,0,O27
4971695,FPC semi-finished CAB046 -SA 21669 Wentai,210.boards-02.fpc Semi-FINISHED PRODUCTS (ODM),0,0,O19
5017883,Gift box RMX1941 IN,351. Package accessories -01. Color box,0,0,M15
4560291,Screen Freyia RMP2106 LCD TianLong Black after-sale,220. Component class-04. Display Component,0,0,J6
9490711,Camera S5K3L6 13M 8.8*8.8*5.02 5P BTB 18601 HTSCP02 HQ,312.Camera-n/A,0,0,O19
9490653,camera IMX371 16.0M 7.6?7.20?4.92 5P BTB A16N15B,312.Camera-n/A,0,0,O29
4908226,Rear shell components-LTE RMP2102 21697 Rear shell components-LTE golden only for realme after-sales,220. Component class-07. Shell Component (ODM),0,0,J6
9181111,Fingerprint reader GW9578 5.84*4.39*2.89 BTB AA316 B917 UD BLACK,317.General Electronic Materials-11.fingerprint Module,0,0,J6
3203486,Battery cover AB151 Silver purple with cushion,321. Structural parts -25. Large plastic (battery cap),0,0,M6
3204232,Batttery cover AB143 black with sponge OPKD BYD Wentai,321. Structural parts -25. Large plastic (battery cap),0,0,O19
4973838,FPC semi-finished PAB144-SA 2169E Wentai,210.boards-02.fpc Semi-FINISHED PRODUCTS (ODM),0,0,O19
8520176,Receiver 50mW 28O 09*08*02,317.General Electronic Materials-08.Electroacoustic,0,0,O22
8520189,Receiver 50mW 32O 8.0*9.0*2.0 Wentai,317.General Electronic Materials-08.Electroacoustic,0,0,O19
2180920,TYPE-C cable 1m USB male/Type DL135 white with fast-charge (with QR code)(with shielding shell)export India Edition change LOGO D,341. Attachment -10. Data cable,0,0,O22
3203488,Battery cover AB151 Dark blue with cushion,321. Structural parts -25. Large plastic (battery cap),0,0,M6
3201311,Battery cover Ra523 ice silver ICM SBD with cushion,321. Structural parts -25. Large plastic (battery cap),0,0,M17
4877062,Audio Jack waterproof rubber RA128,351. Package accessories-12.smt auxiliary materials,0,0,J7
4883598,battery pull tape BLP793 transparent,351. Package accessories -06. Other auxiliary materials,0,0,O32
6.51E+11,Light box canvas OnePlus 3000?1500mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus wIth logo 1120?400mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus with logo 1200?1200mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
4885041,Silicone Safety Shield RA711 black Huaqin,351. Package accessories -06. Other auxiliary materials,0,0,O19
4908433,LCM panel RMT102 43" C430Y19-7N(FBG7RMS31)? only for realme after-sales CH,220.Component class-n/a,0,0,O27
5700408-Y,New Green LOGO for Outdoor H 1.1m,711. Advertising Promotion Products -01. Display Class,0,0,O17
5018815,Packing box AA001(20241) (F) India and Pakistan,351. Package accessories -01. Color box,0,0,M15
5100131,Freestanding Wall Cabinet A Standard OPPO W/O Flex 3.0 Sports Store L1200*W300*H2400mm V01 Overseas_India,711. Advertising Promotion Products -01. Display Class,0,0,O14
4881471,Copper Safety Shield FA205 single-sided adhesive,351. Package accessories-12.smt auxiliary materials,0,0,J7
4816165,realme Wireless Mouse - Silent RMW2024 Black IN,344.Realme accessories -07.iot others,0,0,J6
4811502,packed bluetooth earphone RMA215 IN white 5510,344.Realme accessories -01.iot audio,0,0,M23
4818187,Packaged Cable RTX2125 Black IN A-C,344.Realme accessories -03.iot mobile phone peripheral,0,0,J1
9491122,Camera OV02B1B-A25A 2M 5.7*6.0*3.149mm 3P BTB AF237C,312.Camera-n/A,0,0,O20
2932024,SIM card tray Aa727 grey silver gradient QX,321. Structural parts-01. Large Plastic,0,0,M6
6203030,Packed realme Watch 2 Pro RMA2006IN Space Grey,344.Realme accessories -02.ioT wear,0,0,M29
4813802,realme hanging light board(India) 1180x270x26mm,344.Realme accessories -n/a,0,0,O33
4815078,Packed charging box RMA2003 Black common,344.Realme accessories -07.iot others,0,0,M23
6671579,realme Buds Wireless 2 Neo RMA2011 Green IN (VN produced),344.Realme accessories -01.iot audio,0,0,M23
4873800,Power key FPC insulation tape CC026 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,J7
4885524,Leather battery cover waterproof double-sided tape RA631 0.25mm,351. Package accessories -06. Other auxiliary materials,0,0,J7
6230223,Packaged TV realme Smart TV X 80cm (32") RMV2205 Black IN HD 32 Narrow Bezel Panel Direct-lit backlight,344.Realme accessories -04.ioT TV TV,0,0,O27
4100097,Mainboard N030103-007212-902 21800 (8GB 1GB) after sale,210.boards-21.motherboard after-Sales Service,0,0,M9
8710141,The vibration motor F8?3.0 3V 32(DM),317.General Electronic Materials-03.motor,0,0,O22
2933561,Camera decorativering assembly AB327 Black Huaqin,321.Structural Parts-02.small Plastic,0,0,O19
5181112,Blank adhesive sticker 50?10,351. Package accessories -06. Other auxiliary materials,0,0,M3
6.31E+11,ODM Mobile Phone RMX3830(IN) Mint Mint Green (128GB 4GB) Asia Huaqin,160.MOBILE-04.Realme,0,0,O19
2932986,SIM bracket AB099 Purple Huaqin,321. Structural parts-01. Large Plastic,0,0,O19
2180797,Type-C cable 1m USB male/Type-C DL143 white with OPP packing Non-fast charge(with QR code) I 2#,341. Attachment -10. Data cable,0,0,O22
4909337,Buds Air 3 Packed Right earphone RMA2105 Blue R IN,344.Realme accessories -07.iot others,0,0,M23
4816605,FFC wire RMT102 F/0.5/68/P3-T3/197/Z2/S only for realme after-sales CH,711. Advertising Promotion-N/A,0,0,O27
6.13E+11,Start guide AA546 OnePlus V1.0 Export IN,351. Package accessories -07. Big bag material,0,0,O16
6.13E+11,Packing  box AB577 realme 173mm*84mm*57mm Export IN -B,351. Package accessories -01. Color box,0,0,M15
5999603,Mobile phone RMX3263(IN) Cross Black (32GB 3GB) Wentai,160.MOBILE-04.Realme,0,0,O19
4813584,Remote control realme TV 55 only for after-sales HKC,344.Realme accessories -n/a,0,0,O27
4906319,Wifi module board RMV2004 43" WIF+BT5.0 RTL8822CU 2T2R 2.4GHZ&5G NTUD-U20 only for realme after-sales CW,220.Component class-n/a,0,0,O27
4814356,Wired connector RMT101 32'' LB/G24/2.5L/2P/100/D-1 speaker (L) only for realme  after-sales  CH,344.Realme accessories -n/a,0,0,O27
9120427,memory IC H54GD6AYRBX273 FBGA,313.platform solution 03.storage IC,0,0,O37
6.11E+11,Mobile Phone Charger @ DC 11V 3A VCB3CDIH USB 3.0 white India standard English Supervooc N/A,341. Attachment -01. Adapter device,0,0,O30
6.13E+11,Packing  box AC125 OPPO 184mm*98mm*65mm Restricted area Universal IN,351. Package accessories -01. Color box,0,0,M15
6.13E+11,Packing  box AB699 realme 184mm*98mm*63mm Export INYS,351. Package accessories -01. Color box,0,0,M15
4904167,LCM panel RMT101 32''  C320Y20-7N(XHG7RMS71) only for realme after-sales CH,220. Component class-01. Shell Component,1,0,O27
4905857,LCM Pannel RMV2001 PT550GT02-1 with TCON only for after-sales HKC,220.Component class-n/a,2,0,O27
8350874,Chip capacitor 25V 221 K X7R 0201,317.General Electronic Materials-06.CAPACITOR,3122940,0,O28
8241163,Precise SMD resistor 1/20W121K?1% 0201,317.General Electronic Materials-07.RSistor,740000,0,O28
8350931,Chip capacitor 25V 6.8P ?0.25P NP0 0201,317.General Electronic Materials-06.CAPACITOR,43410,0,O28
8410245,chip inductor 82NH ?5% 50mA 0201,317.General Electronic Materials-02.inductor,4260000,0,O28
8410342,chip inductor 6.2NH ?5% 200mA 0201,317.General Electronic Materials-02.inductor,1680000,0,O28
8410390,chip inductor 9.1NH ?5% 180mA 0201,317.General Electronic Materials-02.inductor,4485000,0,O28
8241363,Chip resistor 1/20W3.01K?1% 0201,317.General Electronic Materials-07.RSistor,340000,0,O28
9050511,Surface Acoustic Wave Filter SFWG42CBB02,316.rf devices-04.filter,1168000,0,O32
9800171,SIM connector H=0.3mm C70710M0086692,331. Plug-in-N/A,2673000,0,O22
8410450,chip inductor 39NH?5% 250mA 0402 HQ-R,317.General Electronic Materials-02.inductor,10000,0,O28
8410452,chip inductor 2.7NH?0.2NH 850mA 0402 HQ-R,317.General Electronic Materials-02.inductor,62885,0,O28
8410458,chip inductor 3.6NH ?0.2NH 900mA 0402 HQ-R,317.General Electronic Materials-02.inductor,54524,0,O28
